dis.Name,RWR,Deepwalk,Node2Vec,LINE,HOPE,Laplacian
DOID:11634,0.795625,0.781875,0.8525,0.746875,0.9175,0.7615625
DOID:1168,0.927167969,0.889472656,0.838808594,0.565566406,0.830664063,0.838203125
DOID:11712,0.652222222,0.622222222,0.728888889,0.643333333,0.797777778,0.874444444
DOID:11713,0.6725,0.765,0.599722222,0.556111111,0.596666667,0.605972222
DOID:11714,0.564453125,0.668203125,0.6625,0.60546875,0.819140625,0.69421875
DOID:11716,0.967881944,0.832881944,0.830104167,0.607256944,0.847430556,0.847777778
DOID:11717,0.884723183,0.93183391,0.882197232,0.588892734,0.885951557,0.826453287
DOID:11719,0.959688889,0.9446,0.852666667,0.722,0.886911111,0.805733333
DOID:11720,0.884750693,0.859265928,0.806800554,0.645498615,0.887936288,0.823074792
DOID:11723,0.987777778,0.867777778,0.867777778,0.887777778,0.861111111,0.722222222
DOID:11724,0.922552083,0.913177083,0.827109375,0.714479167,0.834027778,0.739722222
DOID:11725,0.835904132,0.812631405,0.681852893,0.555092562,0.80026281,0.637312397
DOID:11726,0.820555556,0.958055556,0.974722222,0.640555556,0.892777778,0.621388889
DOID:11727,0.924765625,0.912760417,0.82609375,0.708914931,0.835564236,0.730529514
DOID:11759,0.746111111,0.652222222,0.698888889,0.703333333,0.742222222,0.7
DOID:11830,0.799753086,0.908518519,0.79537037,0.599691358,0.769876543,0.787839506
DOID:11832,0.749616914,0.733628358,0.623337797,0.588810567,0.732976625,0.686593621
DOID:11836,0.92625,0.829375,0.86125,0.673125,0.84125,0.87875
DOID:1184,0.841728395,0.884552469,0.819104938,0.564891975,0.744089506,0.810493827
DOID:11847,0.887392569,0.814900544,0.730346219,0.58387127,0.80167949,0.761077125
DOID:11875,0.782222222,0.755,0.625555556,0.696666667,0.962222222,0.745555556
DOID:1192,0.79,0.77,0.9075,0.7025,0.785,0.8375
DOID:11934,0.940679012,0.855555556,0.725864198,0.58382716,0.823703704,0.708271605
DOID:11949,0.836838843,0.823822314,0.762128099,0.614194215,0.816642562,0.679762397
DOID:11975,0.7525,1,0.9025,0.6875,0.9025,0.9025
DOID:11981,0.8972,0.8468,0.8088,0.6066,0.8216,0.7692
DOID:11983,0.838246281,0.817350413,0.684510744,0.557852893,0.803044628,0.636059504
DOID:11984,0.868338776,0.787191837,0.772497959,0.549693878,0.810563265,0.773510204
DOID:12028,0.744375,0.914375,0.653125,0.65375,0.7596875,0.50875
DOID:12030,0.7375,0.805,0.73,0.845,0.92,0.89
DOID:1205,0.860061728,0.933580247,0.883518519,0.70037037,0.870246914,0.943580247
DOID:1206,0.672,0.7854,0.6044,0.6058,0.8696,0.9498
DOID:12098,0.697222222,0.897777778,0.778888889,0.887777778,0.685555556,0.697777778
DOID:12120,0.68,0.744444444,0.832222222,0.706666667,0.876666667,0.72
DOID:12132,0.922222222,0.920138889,0.877777778,0.715,0.963611111,0.728888889
DOID:12139,0.826048186,0.802277097,0.681011898,0.56025235,0.747770256,0.697554789
DOID:12176,0.905555556,0.735,0.852222222,0.697222222,0.877777778,0.943333333
DOID:12177,0.859349112,0.851183432,0.908313609,0.601538462,0.873136095,0.782011834
DOID:12217,0.86735,0.7337,0.72665,0.62925,0.84145,0.87425
DOID:12236,0.853585018,0.800541023,0.706783591,0.56744352,0.827384067,0.786004756
DOID:12241,0.754285714,0.91877551,0.857959184,0.59755102,0.914591837,0.78244898
DOID:1227,0.778727811,0.736390533,0.729230769,0.570147929,0.845177515,0.634112426
DOID:12270,0.9775,0.783888889,0.735833333,0.574861111,0.770555556,0.806111111
DOID:12271,0.872222222,0.91,0.833333333,0.633333333,0.867777778,0.892222222
DOID:1229,0.871694215,0.751033058,0.728264463,0.58677686,0.866859504,0.645743802
DOID:12306,0.79845679,0.665987654,0.751358025,0.58037037,0.868271605,0.81345679
DOID:12336,0.776828512,0.875330579,0.718626033,0.550692149,0.773305785,0.710154959
DOID:12347,0.965416667,0.981944444,0.943055556,0.668611111,0.936111111,0.6
DOID:12351,0.9125,0.965,0.93,0.795,0.935,0.905
DOID:12361,0.788611111,0.665833333,0.625277778,0.789166667,0.756666667,0.89
DOID:12365,0.952578125,0.91734375,0.884550781,0.683847656,0.935644531,0.775039063
DOID:12377,0.73375,0.9325,0.870625,0.6125,0.756875,0.794375
DOID:12382,0.886770833,0.785555556,0.760763889,0.643923611,0.719166667,0.877326389
DOID:1240,0.864164188,0.839214753,0.725321237,0.61179655,0.877641285,0.688462225
DOID:12449,0.87125,0.926111111,0.676666667,0.619166667,0.931388889,0.757361111
DOID:12450,0.906528926,0.913140496,0.881487603,0.745454545,0.933057851,0.703099174
DOID:12466,0.745,0.83,0.705,0.7525,0.94,0.9275
DOID:1247,0.9946875,0.9590625,0.932421875,0.77453125,0.92109375,0.93125
DOID:12522,0.895,0.785,0.7325,0.8225,0.9525,0.7425
DOID:12550,0.854166667,0.888055556,0.824722222,0.6325,0.745833333,0.778888889
DOID:12554,0.968888889,0.917673611,0.888125,0.706840278,0.935555556,0.877152778
DOID:12557,0.678888889,0.742222222,0.626666667,0.781111111,0.657777778,0.75
DOID:12558,0.675,0.82,0.945,0.7575,0.7175,0.865
DOID:12583,0.67921875,0.593984375,0.589609375,0.569375,0.584765625,0.594296875
DOID:12594,0.8725,0.765,0.715,0.7575,0.8675,0.865
DOID:12642,0.954511719,0.873339844,0.857011719,0.651855469,0.924570313,0.764355469
DOID:12678,0.931736111,0.953125,0.876666667,0.630763889,0.837986111,0.783402778
DOID:12689,0.885,0.741875,0.710625,0.610625,0.831875,0.85875
DOID:127,0.9964,0.666,0.8052,0.6252,0.9248,0.5656
DOID:12700,0.938888889,0.679444444,0.702222222,0.804444444,0.906666667,0.958888889
DOID:12712,0.726734694,0.743877551,0.828367347,0.641632653,0.71877551,0.547755102
DOID:12716,0.6225,0.9975,0.98,0.675,0.8825,0.775
DOID:12721,0.903801653,0.773801653,0.748429752,0.605413223,0.856652893,0.731363636
DOID:1273,0.834444444,0.781111111,0.668888889,0.757777778,0.9,0.86
DOID:12783,0.58375,0.704375,0.604375,0.655,0.63625,0.715
DOID:12785,0.949591837,0.795204082,0.725510204,0.582346939,0.84755102,0.850408163
DOID:12804,0.787777778,0.717839506,0.642345679,0.570123457,0.789753086,0.70808642
DOID:12849,0.792279226,0.770182584,0.647282698,0.571759248,0.737396636,0.672501262
DOID:12858,0.594320988,0.573024691,0.587222222,0.544012346,0.736666667,0.586851852
DOID:1287,0.825341797,0.882792969,0.746416016,0.595424805,0.799072266,0.8371875
DOID:1289,0.78107438,0.718760331,0.686838843,0.640444215,0.822045455,0.556239669
DOID:12894,0.9952,0.9158,0.7768,0.7686,0.7188,0.6022
DOID:12930,0.883060628,0.873681519,0.720504018,0.625956903,0.81706355,0.752337473
DOID:12932,0.955,0.85,0.81,0.825,0.8575,0.7425
DOID:12971,1,0.9924,0.9904,0.7904,0.9888,0.5856
DOID:12987,0.765207101,0.730650888,0.722988166,0.57316568,0.84056213,0.65443787
DOID:12995,0.694444444,0.829444444,0.781111111,0.838888889,0.67,0.755555556
DOID:13001,0.961111111,0.878888889,0.872222222,0.764444444,0.942222222,0.912222222
DOID:1307,0.923398438,0.840664063,0.675664063,0.619492188,0.852636719,0.632265625
DOID:13099,0.8512,0.8144,0.7548,0.7708,0.721,0.5432
DOID:1312,0.851893424,0.801972789,0.737619048,0.542210884,0.790793651,0.722301587
DOID:13141,0.73,0.82,0.72,0.875,0.89625,0.91
DOID:13189,0.98,0.9975,0.995,0.86,0.9725,0.99
DOID:1319,0.863143491,0.789223373,0.63443787,0.547928994,0.826442308,0.687241124
DOID:13195,0.901111111,0.712222222,0.84,0.692222222,0.876666667,0.947777778
DOID:13223,0.997777778,0.656388889,0.775277778,0.606944444,0.931666667,0.577916667
DOID:1324,0.863942842,0.770843486,0.59223646,0.558172421,0.79116936,0.663876247
DOID:13241,0.875553633,0.81050173,0.78600346,0.62266436,0.812231834,0.689792388
DOID:13250,0.91515625,0.8515625,0.851875,0.61859375,0.83796875,0.82421875
DOID:13270,0.554375,0.8975,0.7065625,0.669375,0.7375,0.655625
DOID:13271,0.607777778,0.818888889,0.621111111,0.73,0.681111111,0.778333333
DOID:13359,0.996666667,0.996666667,0.997777778,0.691111111,0.998888889,1
DOID:1338,0.6,0.68125,0.713125,0.766875,0.7725,0.6934375
DOID:13382,0.624444444,0.764444444,0.668888889,0.634444444,0.852222222,0.886666667
DOID:1339,0.699648438,0.677148438,0.641640625,0.552207031,0.68578125,0.885566406
DOID:13399,0.6975,0.9025,0.8125,0.7975,0.8175,0.87
DOID:13404,0.8432,0.6708,0.568,0.698,0.8348,0.5794
DOID:13413,0.84,0.895,0.841111111,0.655833333,0.737777778,0.7775
DOID:1342,0.688085938,0.67890625,0.661132813,0.55328125,0.692285156,0.886035156
DOID:13487,0.974444444,0.897777778,0.85,0.652222222,0.903333333,0.781111111
DOID:13501,0.6067,0.75255,0.5774,0.5984,0.6278,0.63095
DOID:13533,0.586,0.6808,0.5952,0.659,0.8646,0.8944
DOID:13543,0.878125,0.783125,0.659375,0.655,0.836875,0.813125
DOID:13548,0.73550173,0.831903114,0.678010381,0.548442907,0.79032872,0.669117647
DOID:13550,0.6632,0.616,0.7508,0.654,0.6524,0.8072
DOID:13580,0.771759259,0.65912037,0.613533951,0.655154321,0.76875,0.694598765
DOID:13620,0.9512,0.8176,0.6372,0.63,0.8856,0.7482
DOID:13636,0.973434903,0.964903047,0.984252078,0.719626039,0.872229917,0.782950139
DOID:13641,0.753333333,0.862222222,0.825555556,0.904444444,0.75,0.733333333
DOID:13677,0.79125,0.670625,0.855625,0.66375,0.811875,0.81
DOID:13714,0.9464,0.8564,0.7024,0.57615,0.9235,0.7338
DOID:13739,0.774930269,0.786627066,0.642902893,0.546565083,0.780036157,0.697716942
DOID:13774,0.8404,0.9136,0.9496,0.646,0.8452,0.6396
DOID:13777,0.704444444,0.734444444,0.701111111,0.644444444,0.848888889,0.63
DOID:1380,0.880557138,0.835585618,0.739430402,0.558342827,0.829524742,0.733421146
DOID:13810,0.915955679,0.902520776,0.806301939,0.555457064,0.841606648,0.824501385
DOID:13832,0.865,0.81,0.9275,0.7725,0.8325,0.8775
DOID:1386,0.999375,0.975625,0.965,0.575625,0.964375,0.74
DOID:1387,0.999375,0.974375,0.97,0.559375,0.9634375,0.739375
DOID:1388,0.9992,0.9964,0.9908,0.5732,0.9756,0.8478
DOID:13884,0.62,0.711111111,0.732222222,0.747777778,0.726666667,0.687777778
DOID:139,0.8504,0.8175,0.6929,0.65945,0.85015,0.7118
DOID:13909,0.7375,0.795,0.9625,0.8575,1,0.9575
DOID:1391,0.9975,0.9715625,0.971875,0.565625,0.9625,0.73875
DOID:13910,0.78625,0.7825,0.875,0.6725,0.7075,0.8925
DOID:13911,0.74,0.9225,0.81,0.825,0.825,0.8875
DOID:13994,0.76,0.685625,0.851875,0.74375,0.780625,0.654375
DOID:14004,0.889853316,0.867149235,0.807914541,0.580376276,0.869330357,0.855797194
DOID:14018,0.606111111,0.641388889,0.676666667,0.845277778,0.764444444,0.818888889
DOID:14115,0.9475,0.84,0.795,0.7475,0.94,0.9225
DOID:14159,0.6775,0.704375,0.6621875,0.7228125,0.68,0.919375
DOID:14175,0.9712,0.6192,0.7184,0.607,0.9032,0.7616
DOID:14203,0.976944444,0.882222222,0.915555556,0.76875,0.865277778,0.969444444
DOID:14219,0.8404,0.978,0.8956,0.5836,0.9214,0.7124
DOID:14221,0.772324263,0.763185941,0.649319728,0.587335601,0.797414966,0.73239229
DOID:14227,0.753333333,0.778888889,0.841111111,0.756666667,0.935555556,0.733333333
DOID:14228,0.6875,0.8075,0.754375,0.665,0.761875,0.6975
DOID:14250,0.82890625,0.668984375,0.61828125,0.572578125,0.851796875,0.5565625
DOID:14264,0.6544,0.8232,0.8368,0.568,0.6364,0.7072
DOID:14268,0.684897959,0.714489796,0.674489796,0.570918367,0.70122449,0.798367347
DOID:14291,0.9937,0.9413,0.9514,0.7708,0.9695,0.76655
DOID:14320,0.840625,0.79,0.68875,0.6625,0.854375,0.9278125
DOID:14323,0.834444444,0.844722222,0.649166667,0.677777778,0.843611111,0.768333333
DOID:14330,0.824591736,0.771996694,0.689269421,0.592638017,0.793512397,0.748049587
DOID:1441,0.768316327,0.715331633,0.547653061,0.555841837,0.81875,0.646836735
DOID:1443,0.863080852,0.831791898,0.713440963,0.587921572,0.823016794,0.741234418
DOID:14445,0.656,0.624,0.746,0.657,0.6608,0.8288
DOID:14447,0.6184375,0.6825,0.71625,0.756875,0.64125,0.9725
DOID:14448,0.803703704,0.834135802,0.791604938,0.697901235,0.817160494,0.606049383
DOID:14450,0.712777778,0.777222222,0.569722222,0.586944444,0.766666667,0.58
DOID:14451,0.71375,0.8875,0.901875,0.52375,0.870625,0.761875
DOID:14452,0.710625,0.870625,0.894375,0.53875,0.8890625,0.7790625
DOID:14557,0.937638889,0.848333333,0.825763889,0.5771875,0.857881944,0.856423611
DOID:1459,0.7875,0.7675,0.84125,0.771875,0.909375,0.75625
DOID:14679,0.735694444,0.768125,0.696805556,0.602534722,0.775625,0.879930556
DOID:14681,0.842006612,0.816181818,0.679018182,0.555669421,0.802938843,0.636732231
DOID:14686,0.796666667,0.968888889,0.845555556,0.684444444,0.933333333,0.706666667
DOID:14693,1,1,1,0.94,0.995,1
DOID:14699,0.7665625,0.7728125,0.70828125,0.586796875,0.796796875,0.9353125
DOID:1470,0.831441547,0.778875794,0.669827946,0.572043647,0.693291391,0.684803688
DOID:14717,0.74,0.6790625,0.674375,0.703125,0.81375,0.7775
DOID:14731,0.934375,0.94375,0.9175,0.619375,0.881875,0.555
DOID:14735,0.997777778,1,1,0.928333333,0.99,0.976666667
DOID:14748,0.822890625,0.77640625,0.74109375,0.58578125,0.698984375,0.850625
DOID:14777,0.658,0.818,0.834,0.56,0.6632,0.707
DOID:14791,0.557098765,0.614197531,0.76882716,0.561666667,0.685246914,0.700061728
DOID:14793,0.856122449,0.775714286,0.846530612,0.614693878,0.953061224,0.753469388
DOID:14796,0.836419835,0.81346281,0.678284298,0.553056198,0.79254876,0.633421488
DOID:1485,0.900925926,0.91845679,0.847222222,0.755679012,0.81308642,0.770061728
DOID:150,0.669285714,0.836122449,0.54755102,0.663367347,0.594897959,0.594693878
DOID:1520,0.946049383,0.755493827,0.656296296,0.697530864,0.760987654,0.639876543
DOID:1555,0.94,0.765987654,0.789876543,0.549814815,0.822222222,0.753209877
DOID:1558,0.994444444,0.998888889,1,0.924444444,0.984444444,0.972222222
DOID:1573,0.663125,0.716875,0.666875,0.73375,0.684375,0.919375
DOID:1574,0.80799576,0.801428529,0.714476545,0.560213652,0.751777449,0.730981815
DOID:1580,0.705,0.985,0.9025,0.77,0.995,0.785
DOID:1588,0.879013605,0.830521542,0.78069161,0.544795918,0.766428571,0.742721088
DOID:1595,0.826428979,0.777638668,0.671900822,0.565243685,0.697297145,0.685804931
DOID:1596,0.830962453,0.778975628,0.669986842,0.568836611,0.692505998,0.67986911
DOID:1612,0.826839025,0.728663387,0.584419191,0.553149236,0.665258311,0.620352379
DOID:162,0.871045096,0.786308299,0.642128344,0.578178155,0.83786394,0.674876543
DOID:1631,0.907777778,0.927777778,0.856666667,0.687222222,0.933333333,0.658888889
DOID:1657,0.901875,0.918125,0.981875,0.761875,0.96125,0.93125
DOID:1682,0.895709343,0.744705882,0.605294118,0.567301038,0.787560554,0.734307958
DOID:1686,0.832530864,0.662037037,0.630246914,0.612901235,0.834197531,0.600432099
DOID:169,0.959382716,0.822345679,0.643333333,0.587345679,0.827407407,0.815432099
DOID:1697,0.745555556,0.934444444,0.877777778,0.64,0.828888889,0.898888889
DOID:1702,0.832222222,0.778888889,0.647222222,0.898888889,0.756666667,0.982222222
DOID:1703,0.827844898,0.817506122,0.654910204,0.556102041,0.854506122,0.643730612
DOID:171,0.994444444,0.858333333,0.710555556,0.594444444,0.887222222,0.713194444
DOID:1724,0.9125,0.805,0.8175,0.6725,0.7575,0.9825
DOID:1749,0.882077863,0.842798778,0.665102422,0.552582617,0.81919081,0.706895088
DOID:178,0.823163265,0.774081633,0.607755102,0.591836735,0.906938776,0.773061224
DOID:1781,0.934408,0.87324,0.77548,0.67776,0.83416,0.76616
DOID:1785,0.868367347,0.558469388,0.636122449,0.604489796,0.704387755,0.70877551
DOID:1790,0.818924853,0.789966048,0.633053418,0.553499321,0.784721593,0.715106383
DOID:1793,0.874766063,0.856740907,0.661071142,0.51157667,0.822561288,0.690380548
DOID:1800,0.962839506,0.829753086,0.644259259,0.581604938,0.830555556,0.80617284
DOID:182,0.921111111,0.957777778,0.808888889,0.886666667,0.955555556,0.625
DOID:1824,0.8464,0.831371429,0.719910204,0.545473469,0.849510204,0.734881633
DOID:1825,0.7576,0.654,0.6372,0.6632,0.6056,0.5832
DOID:1826,0.788606722,0.710607584,0.570142201,0.546140477,0.774036196,0.629816145
DOID:1827,0.8084,0.7338,0.8008,0.6448,0.669,0.7112
DOID:1837,0.9625,1,1,0.82,0.8725,0.76
DOID:184,0.992222222,0.996666667,0.973333333,0.93,0.991111111,0.929444444
DOID:1849,0.899431818,0.875061983,0.731683884,0.532107438,0.858336777,0.749886364
DOID:1852,0.845,0.85,0.696875,0.550625,0.949375,0.530625
DOID:1875,0.99755102,0.913469388,0.761428571,0.699795918,0.923469388,0.69244898
DOID:1882,0.965555556,0.832222222,0.712222222,0.705,0.74,0.720555556
DOID:1883,0.7719,0.8604,0.7785,0.55975,0.8365,0.7111
DOID:1909,0.846404438,0.803340533,0.640073964,0.526155917,0.773762426,0.671685799
DOID:1920,0.872222222,0.894444444,0.977777778,0.68,0.856666667,0.718888889
DOID:1924,0.797840237,0.828017751,0.820769231,0.56239645,0.830739645,0.693106509
DOID:1925,0.9814,0.9833,0.9954,0.7063,0.97645,0.9538
DOID:1926,0.752222222,0.614444444,0.722222222,0.615555556,0.835555556,0.943333333
DOID:1928,0.740703125,0.59171875,0.657109375,0.64625,0.604375,0.6584375
DOID:1930,0.6765,0.7751,0.85175,0.5478,0.7724,0.6671
DOID:1932,0.922222222,0.69,0.732222222,0.82,0.801111111,0.798888889
DOID:1933,0.785625,0.76703125,0.69359375,0.57671875,0.81125,0.94015625
DOID:1935,0.6696,0.772,0.85735,0.56525,0.7889,0.6688
DOID:1936,0.814828717,0.805191587,0.645791337,0.578747397,0.768222095,0.69580227
DOID:1967,0.652222222,0.718888889,0.702222222,0.637777778,0.708333333,0.877777778
DOID:1974,0.924958449,0.747867036,0.694972299,0.580567867,0.833518006,0.68432133
DOID:1984,0.995,0.99,0.95,0.675,0.995,0.815
DOID:1993,0.966875,0.725,0.67,0.67,0.7925,0.64375
DOID:2018,0.880432099,0.83212963,0.73912037,0.545864198,0.789830247,0.794675926
DOID:2030,0.908272,0.866248,0.674584,0.584736,0.84564,0.845256
DOID:2033,0.7472,0.8336,0.646,0.6304,0.6972,0.82
DOID:2043,0.971328125,0.969609375,0.972578125,0.808359375,0.9775,0.693203125
DOID:2048,0.926527778,0.895243056,0.826145833,0.546458333,0.951909722,0.888784722
DOID:2058,0.728125,0.649375,0.849375,0.68375,0.72375,0.7625
DOID:206,0.854693878,0.733673469,0.59377551,0.58244898,0.752040816,0.619285714
DOID:2089,0.96,0.905,0.7225,0.61,0.87375,0.83625
DOID:2154,0.922867036,0.755540166,0.706149584,0.57800554,0.833587258,0.700429363
DOID:2187,0.58375,0.610138889,0.782777778,0.694444444,0.776111111,0.583888889
DOID:219,0.863065386,0.841860112,0.70225027,0.569160376,0.797275757,0.633317812
DOID:2214,0.99125,0.95421875,0.92328125,0.769140625,0.91578125,0.91859375
DOID:2215,0.989081633,0.988571429,0.987142857,0.893673469,0.978571429,0.835102041
DOID:2216,0.992040816,0.990612245,0.992244898,0.894285714,0.978163265,0.824285714
DOID:2218,0.8425,0.97,0.965,0.77,0.935,0.9525
DOID:2224,0.95734375,0.845703125,0.815625,0.70703125,0.91484375,0.72484375
DOID:2226,0.900331633,0.728367347,0.64744898,0.618877551,0.880867347,0.77122449
DOID:2234,0.655510204,0.597244898,0.603877551,0.672959184,0.584489796,0.615816327
DOID:2236,0.99375,0.99625,0.99875,0.883125,0.989375,0.901875
DOID:2237,0.922866667,0.709755556,0.550911111,0.592533333,0.829022222,0.688733333
DOID:224,0.903333333,0.815277778,0.750833333,0.63125,0.909166667,0.866666667
DOID:2256,0.781049383,0.723333333,0.649320988,0.582098765,0.794197531,0.712469136
DOID:2280,1,0.9952,0.9976,0.657,0.9938,0.534
DOID:230,0.76,0.9725,0.7725,0.79,0.7525,0.935
DOID:2316,0.8528,0.83896,0.707432,0.541656,0.7996,0.697176
DOID:2326,0.804536862,0.795614367,0.69831758,0.618752363,0.862712665,0.745359168
DOID:2340,0.954866667,0.840711111,0.792533333,0.720466667,0.883044444,0.785377778
DOID:2348,0.816901291,0.805941274,0.650562786,0.570410246,0.769099334,0.694376302
DOID:2349,0.878446281,0.821761983,0.67601157,0.618849587,0.812566942,0.687590083
DOID:235,0.886049688,0.833443028,0.714158429,0.573847555,0.812042144,0.686158949
DOID:2352,0.94037037,0.909567901,0.874074074,0.611234568,0.892716049,0.770617284
DOID:2355,0.825359168,0.743374291,0.725661626,0.612088847,0.85020794,0.718081285
DOID:2373,1,0.9992,0.9928,0.654,0.986,0.862
DOID:2377,0.862259375,0.798934375,0.73011875,0.610678125,0.86491875,0.71749375
DOID:2394,0.857444119,0.813135851,0.642401259,0.548547092,0.806650933,0.698980035
DOID:2449,0.716875,0.735625,0.633125,0.64125,0.864375,0.751875
DOID:2451,0.924305556,0.970729167,0.9659375,0.8121875,0.921284722,0.920625
DOID:2452,0.894570637,0.912839335,0.91966759,0.695304709,0.879903047,0.865041551
DOID:2468,0.75776644,0.731087176,0.579327286,0.56595994,0.732937768,0.63276644
DOID:2476,0.5828125,0.58640625,0.614453125,0.601484375,0.57765625,0.862890625
DOID:2477,0.834171598,0.765325444,0.666686391,0.551301775,0.823786982,0.840207101
DOID:2491,0.993333333,0.91,0.836666667,0.721111111,0.882222222,0.617777778
DOID:2512,0.998888889,0.682222222,0.707777778,0.754444444,0.713333333,0.730555556
DOID:2513,0.881704545,0.788068182,0.646508264,0.671683884,0.84303719,0.669421488
DOID:2526,0.92765625,0.839453125,0.70734375,0.60578125,0.8928125,0.65125
DOID:2527,0.81508366,0.809375222,0.682842649,0.542931648,0.777883588,0.661374155
DOID:2531,0.871322314,0.855371901,0.817066116,0.725619835,0.94268595,0.710206612
DOID:2560,0.97,1,0.92,0.92,0.9925,0.79
DOID:2583,0.869027778,0.9021875,0.852256944,0.870069444,0.864270833,0.714791667
DOID:2590,0.842978395,0.886574074,0.822345679,0.552237654,0.743611111,0.799876543
DOID:2615,0.84735,0.8117,0.6795,0.6512,0.8392,0.71395
DOID:263,0.807696,0.760968,0.66872,0.5416,0.8654,0.76208
DOID:2645,0.821960163,0.792910819,0.631584427,0.565475328,0.790617927,0.716346763
DOID:2671,0.877422145,0.853044983,0.641262976,0.571799308,0.72416955,0.668391003
DOID:2723,0.857266436,0.785138408,0.724117647,0.543512111,0.765934256,0.72299308
DOID:2725,0.996666667,0.908888889,0.923333333,0.892777778,0.965555556,0.908888889
DOID:2729,0.82755102,0.92877551,0.879897959,0.604489796,0.95877551,0.653469388
DOID:2732,0.812777778,0.905277778,0.831388889,0.666805556,0.951388889,0.923055556
DOID:2744,0.9052,0.6944,0.652,0.6784,0.7456,0.8648
DOID:2747,0.515247934,0.644504132,0.703677686,0.564628099,0.796239669,0.694545455
DOID:2773,0.833333333,0.984444444,0.958888889,0.677777778,0.923333333,0.988888889
DOID:2797,0.890210651,0.821913609,0.727392899,0.579231953,0.843413018,0.761084024
DOID:2800,0.611111111,0.69,0.697777778,0.616666667,0.823333333,0.631111111
DOID:2834,0.889444444,0.798194444,0.82625,0.651388889,0.97,0.662777778
DOID:2838,0.888333333,0.764027778,0.830555556,0.649861111,0.965555556,0.658055556
DOID:2839,0.8975,0.779027778,0.812083333,0.659444444,0.968888889,0.663333333
DOID:2841,0.844107819,0.808345957,0.730308532,0.568116507,0.832979505,0.691462464
DOID:2843,0.891171875,0.798828125,0.88484375,0.7434375,0.87515625,0.874375
DOID:2848,0.831307727,0.780444925,0.672769161,0.571231224,0.696499816,0.682205017
DOID:2861,0.747777778,0.657777778,0.761666667,0.68,0.717777778,0.796666667
DOID:2871,0.879110004,0.834752581,0.737333571,0.558476326,0.823259167,0.732758989
DOID:289,0.776543107,0.783011245,0.729952103,0.585758017,0.82151187,0.770851728
DOID:2891,0.936224,0.880696,0.776736,0.678272,0.833264,0.766928
DOID:2893,0.9872,0.8112,0.7684,0.6184,0.926,0.7986
DOID:2907,0.61245,0.75285,0.5829,0.6023,0.63055,0.6421
DOID:2913,0.732623457,0.774737654,0.671311728,0.662716049,0.774861111,0.775817901
DOID:2914,0.798438889,0.814605556,0.708066667,0.607255556,0.826316667,0.786888889
DOID:2920,0.9304,0.9464,0.8856,0.6012,0.8724,0.7054
DOID:2921,0.857564828,0.814625639,0.701434441,0.590904858,0.793509861,0.728886961
DOID:2926,0.77453125,0.792578125,0.714453125,0.57828125,0.8034375,0.93578125
DOID:2960,1,1,1,0.956875,0.998125,0.83375
DOID:2962,0.836115702,0.814353719,0.680014876,0.553591736,0.79462314,0.630332231
DOID:2975,0.936666667,0.962222222,0.922222222,0.616666667,0.65,0.891111111
DOID:2977,0.65,0.648888889,0.666666667,0.594444444,0.746666667,0.746666667
DOID:2986,0.8428125,0.850763889,0.744236111,0.549201389,0.850798611,0.842395833
DOID:299,0.852856002,0.785015242,0.62756641,0.523727682,0.779825809,0.666122079
DOID:2994,0.69,0.612222222,0.696666667,0.718888889,0.795,0.78
DOID:2998,0.884,0.8032,0.7656,0.6232,0.8376,0.7686
DOID:3007,0.992361111,0.964444444,0.928055556,0.582777778,0.9675,0.678472222
DOID:3008,0.890277778,0.714722222,0.730555556,0.736388889,0.841666667,0.806666667
DOID:3016,0.99,0.98,0.985,0.63,1,0.9
DOID:302,0.875,0.95390625,0.934296875,0.6171875,0.973984375,0.897109375
DOID:3021,0.85675,0.85065,0.651025,0.63505,0.846575,0.708225
DOID:3042,0.89984375,0.801875,0.823984375,0.58609375,0.9215625,0.790625
DOID:305,0.856418452,0.763541069,0.585587789,0.536533985,0.770699106,0.68649435
DOID:3068,0.877761577,0.815120974,0.611679218,0.555229931,0.816591091,0.689403942
DOID:3069,0.94865,0.8718625,0.750875,0.5676875,0.8200625,0.7575375
DOID:3070,0.880686571,0.817954145,0.608228773,0.59845931,0.83584908,0.684799698
DOID:3071,0.9296,0.8456,0.6796,0.6348,0.664,0.6468
DOID:3074,0.863512497,0.828378124,0.640497178,0.576091105,0.829140016,0.714690943
DOID:3078,0.89357438,0.88197314,0.69356405,0.552045455,0.773533058,0.741508264
DOID:3079,0.955740741,0.835679012,0.753580247,0.61037037,0.90617284,0.75691358
DOID:3083,0.921358025,0.827139918,0.653305898,0.57170096,0.757743484,0.845130316
DOID:3112,0.853705234,0.79100551,0.667493113,0.665472911,0.865165289,0.639517906
DOID:3119,0.994444444,0.99,0.958888889,0.75,0.942222222,0.862222222
DOID:3121,0.8728125,0.91921875,0.917890625,0.64453125,0.885,0.81921875
DOID:3144,0.808333333,0.905833333,0.836666667,0.682361111,0.956388889,0.934166667
DOID:3156,0.9925,0.9475,0.96,0.69,0.955,0.98
DOID:3165,0.867488,0.86272,0.700248,0.584768,0.80968,0.736288
DOID:3172,0.734750693,0.755180055,0.586274238,0.579916898,0.76799169,0.796578947
DOID:318,0.730625,0.9125,0.8675,0.635625,0.759375,0.82
DOID:3181,0.942222222,0.996666667,0.988888889,0.705555556,0.902222222,0.905555556
